"","NU_IDADE","TP_SEXO","TP_ESCOLA","TP_ENSINO","SG_UF_PROVA","NU_NOTA_CN","NU_NOTA_CH","NU_NOTA_LC","NU_NOTA_MT","TX_RESPOSTAS_CN","TX_RESPOSTAS_CH","TX_RESPOSTAS_LC","TX_RESPOSTAS_MT","TP_LINGUA","TX_GABARITO_CN","TX_GABARITO_CH","TX_GABARITO_LC","TX_GABARITO_MT"
"1106",38,"F",1,NA,"MT",504.8,350,373.4,426,"DBCAEADBEDECDABCDAAEDCDAEBCEBECACEABCDAECEBDA","AECDBAB*DECEDBEBDBEAACECBBDCEAEAACEDBACDBECDA","99999DBBCACCCBADECBEBACBEDCACBDEDCEECBACCDBEABDACD","CEBACEBEACDCBCCABDCBDAEDEBACBBECADDBEBCDAACBA",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1107",17,"F",2,1,"GO",528.2,514.2,423.6,466.9,"BACDAABBBBEAADBCDBECAADCAEBACDCBDAADCEBCABEBA","CBAECADECEECADBACAADEDBACBEEBBBBCDAEDAACBADEB","ACBAC99999EDBECABBDAACEBBEACCEDABDABDEBCCDAEDCAAEB","DABADCCABEEBBCBEDEBECCEACEBD.BCDABECEDECBBEAC",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1108",18,"M",1,NA,"AL",457.5,397.1,500.4,423.1,"BDADCBAEBBEADCCBBBBDAAACCCABBBEDCCC*EDAEDDDEE","ACCAABBECCEBCAADAABBCACBAAABBBDACBADAAABEACCC","99999BBCAABDDBAABDDECDCEEAAECCEBCAABADBCDDABAAABAA","BBDDE*AABBABBBAAACDACDCEEBBBBBAAAACCDDDDADDDD",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1109",23,"M",1,NA,"BA",416.3,441.7,417.4,380,"BDCACEAABBAACBEEBBCDACBABCECCCDBCDBECABCCACCA","BACDBCACCEADBEEADAADEEBABABDDDAABCBCBCEAADCBB","99999DAEDCEEADEABDCBBBCBAADAAADECECACBEEDADBAECDBA","ACACAAAECDDBBCAADBCABBCDBEBAACCBDEBBDCDACBAAC",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1110",18,"M",1,NA,"SP",570.4,609.4,575.3,647,"ADBBAAAABDEEADBEBAABBEAAACEAEDBDCABCBDBDBCBEA","DDBEAADEEABABBBAEBBEBDBEDAEAACEAACCCAABDCCABC","DDCAB99999CDAECAABEDCDBEEAEECCDBBDDEADBCEABCAEDDBA","BBBCDCCCBDBADBDCDDABBDCEDBBCACBDABCAADCABEEBE",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1111",18,"F",1,NA,"PE",675.4,581.3,556.9,784.1,"BEDBCEBCBBEEDDBDBEADEDABADDADEDDDDDCDABDAEAAE","CDBECEDAAABDBEDACCAEDADDBBEDBAEDDDDDDDDDDDDEC","99999EDAECBCBEDAEBCECDEEEADEDEDBAADEBABACACEBDADEA","EDBCEEDEBDAAEBBDDDADDACDADDDDEEEDBDDABBDDEECB",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1112",20,"F",1,NA,"RJ",512.7,511.1,510.2,466,"ECAEAADABEEEECEDAADDCCEAADBADDCCCBAECEADDACAA","DDCBBAEEEAAEEEBADBCCEDBAADDDDBDDBEBBEEEDCCDAA","99999DCCEBBDBEEACDCEBEBEEEBEECABBEDABDEECDCEAEDBCE","EBBAEAADBDADAEDAEEDBACCEDECCACBCAECAEDBBDCEEB",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1113",46,"F",1,NA,"PA",437.7,463.7,451.6,391.2,"BBDDCEAADEEDACDDBBDCBBECEADADBBCAACCACBDDDBCD","AEAECABEDAECCECBBDBACEAADAEEEAABBCAACBAABDDAB","99999DDCBDBCEBAAEAEDCDDCAAEEACBEBABDBDBDCEDDEAACAA","EABCEEACDACABCCEDCCECCBCDEBCACCECBCBBECBBCBCA",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1114",17,"F",2,1,"MA",475.4,521.4,486.3,476.2,"BEADCABACBAEACEDAAEEECDAEAABCBDDBCDDCEBABECCE","ADEBDDEBEAAACAEADDAEEDAAEADABDAEDCBDBDEBCCABA","99999AAECBBAAEDADEAEBDBAEADABDDBAEBDDEECCABADDBDBA","CBCCAAAEBCBCACAACBAAAAEDBCADCCDEABCCCCDCBEEAE",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1115",22,"M",1,NA,"MG",416.2,434.7,483.6,501.3,"CCABEDEABCDCBCDADDEDCBACDEACDAAAABCDACEADDACD","EDDDDDABBECCAADABBBCDAEBDABEABBBBBBCCADBDEEEA","BCBEE99999EDABCBEDBACECEEABADCAABCBEDDBDDABCADEDAE","BEACACDEABEABCAEAEABCDDABBBCDBAEBBBCEDBDDEEAA",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1116",18,"F",1,NA,"MG",625.9,636.6,616.5,673.3,"DEEBAABABBDECEDABDAEACCA**AAABACCCCCDCCABEDED","CDDDBADEEBADBEDAECAEDBBEEADDBAABAECBCEBBCDAEA","DCEDB99999BDAEEABBCECDBEBAEEAEDBBBDEADBCEABDACDDCB","EABCEABDBDCCEBBDCCACBDEDCADDDDDCABEAAACBCEEEB",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1117",17,"F",3,1,"SC",566.6,612.8,593.8,685.3,"BECCCCDDDDDDBBBBEAEEEAAAAACACEADCEBCADACBECAD","CDAEBADAEABDBEAAECAEEABACBBEBEEBACADBEBDCCACC","DCBDE99999BDAEBABDCECDAECEDEAADBBCDEADBDEABDAADDCE","CBBADCDCAEBCBBBEDEABACEDADECBDDDDBEAEBCDACEBD",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1118",19,"F",1,NA,"MA",596,601,570.7,669.2,"CDBDCEDABBDEACAABAACDBABCABACEADDDCCABBABEBAE","DDCEAEDEBCDDBCDAEECAEDAEDAEAEABDAACEBEBDCECBA","99999EDBEBBCAEDAEDCACEBEBEDEDDEBBCADEDBEABBAADDBCE","DBACEBADAEEACBBDCDADDCEDCCBCBCDAABEBCBBDEAECA",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1119",23,"F",1,NA,"MT",623.3,620.7,585.9,587.3,"EEEBBABCBBEEEEBDBAEDDDADBDDAEEBBBCACACDBBEBAD","EDBECADEEAAABBDAABAEBBBEDBEDBABAACCCAABDCDCEA","99999EDBAEBABEDAEACECDDEEADEEEDBACAEADBCBAABAEDDBE","DBADAEBCCCEABCBECBABBCCABBACAACDEABBABBEBDEAE",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1120",17,"F",3,1,"PR",433.4,501.8,454.4,524.1,"EEADEAADBDCEACBBACDDCABADDACAADBCACEDCACBECDD","EDDEBAEBDABDC*DDDEABEDDBCBDCEDADCDCDBDECDBDEA","DDEDD99999BAABEDDDBEBBCDEAAEACDEBCDBDACDDABBDCCADE","ADBCDEDDCABDCEBBCEDBDCEBDCAECDADCEBDCACDBDEDC",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1121",21,"M",1,NA,"SP",696.8,665.6,596.8,869.9,"BEEBDCBABBEDDCBDBDEBECCBADBCAEEDDACCDACDAEAAD","DDEECADBEAADBEDDECDEBDBADBEDEEBBABCBDDBCCCCAC","DDCDE99999BDAEEAAECECDCEEADEDCEBACAECDBCEABCCEEBCB","ACBCEEDEBABAEBBDDDABDCCDEDEDBEAADAEACEAACEECE",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1122",27,"F",1,NA,"SC",467.3,594.4,551.5,558.9,"CDECCCEBEADCCCBEAAEDEDCCADDBEDDBBCEDBBCBBDBAE","CDDECADBCBBABEDAABBECABBDAEBBAEBBDBBABBAADCCE","DEBDC99999BADECAADCECDEEEADEACDBABCEBBBCEABEADA*BA","EBCCEABEAEDCCCBEDBACBCDDBCADBBDABBEDCBAEBBDCA",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1123",49,"M",1,NA,"BA",468.6,585.3,518.3,490.5,"CAEBEDCDABDEBAECBBADABCCDEACBDEACEDBECADBCCEB","EEAECABBEDCDBEDABEBDCDAEBADEDAABABCBEBBCCCDBB","ECBEE99999BABDDACDEECDBEEAEAEDABBCDEABBDEACAADBBDD","ABDCCEABBEDCCAEBDCABDEECBDAEAABCEDEADBCCEABDA",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1124",18,"F",2,1,"RJ",415.9,455.9,468.4,553.9,"CDCDABDABEDBDABECACABBCDCDEAABCBCADBCCDDCABCA","EDBCAEEBAEADBEDADCDACEDCABBABCEDECBCDCCBCDABA","DCDEA99999BCBAEDBACACEBEEBACBCDBDCEDEDBDCADAEDBDCE","BBCCDCECAEDACABECBABEACEACBCECBADBEACBCBDCEAA",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1125",17,"F",3,1,"PR",523,640,559.1,477,"ADEBCEDCBEEACDBEDADADECAADDACBEABEAEABEADBBBD","CDBECADEACBCBEDAECDCBDBEDDECCDBBABCECBBDCECEC","EDDEE99999CDBEDADDCDCDAEDADEDCDCBBCEEDBECABDADDDBE","BABADCACBACEDCBCDAAEAACEBDCEECBDCDECEBEBACABA",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1126",19,"F",1,NA,"MG",449,487.1,509.2,518.8,"CDEECADEBBBBACEEBBECDADCBAAAEACBBEACADBADDCDA","DCADAACCDECAECDAAEBEEDBABADDDAEDACAAABBAEAAEA","ADAEE99999BBBDCABEABCBCEEADEADDBBECABBBCDAAABDEDAA","BAECECACCEBEBEBAACABAADCDEDAACAECDEDCACAEECEE",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1127",29,"M",1,NA,"CE",431.4,522.5,475.2,542.8,"DCEDADCBBDEACCDBDEDDCBECDEBCECBDBADDCDBCBABDE","EDCEBBEEDABCBDBDDCEBBDBABADBBDABDEACADDCAADBB","BDBCA99999ABDEDADBCABBCCAADBBCBBEBCADDBCEEDBADDBDC","BACCDCAECBBDEDAADAABBDCBBCDBBDBABDDBDBDBCCEBD",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1128",19,"M",2,1,"DF",444.3,557.8,470.4,513,"CBCEDBAACDDACBEBDBDDBBBAACCBCECCCCCAAABBBCCDE","BBCECCDBDAAABDAAAEABCDEECAEBBCBAAAACEDBCEDAEB","99999DDCEDBAABEABABCDDDEECEECACAAAAABBBBBACCCDDBEE","BBCCDCCABDDDCDCBABABCBCCBEACCCCBBDCBACCCBCECC",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1129",21,"M",1,NA,"MG",629,605.2,625.2,647.1,"DEEBCEBCBBAEACBEBEACEAAEADAABADDABCDBADADACBE","CEAECADEEBAABDCAACAEBDACDADDEEABACCBEBBCADCEC","DDCDE99999BDAEDAEDCDCDAEEADEDDDBBCDEACBCCABBEEDDCC","ABBCDCDAADBEDBCEEEAAACEDDCADBBEDCBEACBABDCEBD",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1130",19,"F",1,NA,"SP",398.8,471.7,520.4,575.7,"AADBDCBDECBAAEEDBCCABCBAEEECCEDDBABCDBDBEACBC","BDDCBCADDAAEDBCBEDBBAACCBAAABECDAEBDECBBECDCA","99999BDEEACDDECAEACABEAEEAAEBCDBBACABDECCABEDEEDCE","CDCBBECCABCDDBBACEAACBCECDDCACAEBBEDACEDBBEDA",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1131",19,"F",2,1,"RJ",687.8,630,589.9,708.7,"AEEBDABABBEBCDBEBBADEEABAAAAEEEDDBECEAEDCEAAE","DDEECADBEABEBCDDECABCDBADEEDEAABACCBCDBCEECEC","DCBDC99999BCADEAABCECDABBADEDCABBBDEABBEDAAEADDDCE","EDBCDBBAEBCBEABDCCABDCCBCDAEBECBEAEEEDBBCBECB",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1132",24,"F",1,NA,"MG",514.2,486.3,510.7,393.3,"DCADEDECBABEADCECEADDEDAACDEBAECBADEADBACEDAD","BECBCABBDACEBCECAEDECEBCAABDACEDADACCDEBBCEDA","99999DDBCAECDECABBAECDABDADDAECBCCBECEBAECBDADBACD","DECAACDBCECAECBEDEEECBDDBAEBDDACADDACBCADBACD",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1133",20,"M",1,NA,"PE",592.3,601.1,440.4,513.9,"AACBCABEBDEBDBBEAAECEADBAECECBADDEACAAECAEBCA","CDDECEAEEACBDEDBEAAEBBBEDAEACAABACACDEBCCCBAD","DDBCA99999BCAECAEDBBDCEACADDEABCBDDECDADDBAADCBEBD","DDAACECAABDCDCBEACABEDCCBEDBACAEDBDAAADEAECDE",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1134",22,"F",1,NA,"RN",504.3,498.1,548.4,610.3,"BEABEADACECAACAECEEAEAAAAAABABAADAEABBAAAAAAE","EAEAAACECBBCDADAEDADDDDEDADBBEDABABDCEED...BA","99999EBBECBDAEBADECEDDEEEADBECDBBCACACBDCAABEDDDBE","BBBADCBCAAAABCDEBDABACACCEDCBACABBDCABBEBEEDA",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1135",17,"M",2,1,"CE",443.7,428,444.9,590.7,"ADEEDCEACCDEBDCCEAADCBDADDCCDDDCBECADDBABECDE","CECCAEEADACDEBBBDCDCBEABEACEDBACEAEDBEDBDDBEB","99999DDBAACBBECEDEEECDAEEAEABAEABCDBBAEECCECEEBACE","ECDAECEBDBBCBCBDDDABCCAAAEBBCDAADBCAADCABBECA",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1136",33,"M",1,NA,"SP",515.6,446.8,389.3,371.6,"CBBDCADADBDDADBBBDDDCADCCCDADDDCCBCCAEEBBECDE","DDDEBBCCCDABBBCAADDBBBDCADC.DAADBBDADCCECAADA","BBACD99999BEDECCBEECACBAAEDDBCEAADACDEBCDBCDBDCAEC","BBDAECABCCCCBCAADCCDBBBBACCAACCBDCECCBABCBBAB",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1137",17,"F",2,1,"MG",460.8,431.5,403.7,570,"CECDDECEEDDAEAEBCADCBDCDAAECDCACAAAEAEBDAEBDD","BBCCADDCEDACBACBDEACCACAEADEEBBBABADBBADEABCE","BDCDD99999EECDDABDCDBBBDEAEAAECEDDBEBADBEDBDDDADEE","DABADADDDABADCDECEBBACEDBDBDBCBEABECCBEABCECE",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1138",18,"F",1,NA,"RN",501.6,538.3,561.7,454,"ADEDDCBBDEEBBCBCDDADDBDAEDBADDEACBACAEDDCCCDC","BEBDAABEDABCBCDCBDBCBDBAAABDBCBDBBCDEDCECCDCA","DDBDB99999BDAEBDABCDCBDEBADEBCDBAEDECDBDEABEBCDDBE","DBAAABDBECEABDBCDDBAACCDBECCCCCDDDBACDCBEEDED",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1139",20,"M",1,NA,"CE",649.9,641.1,572.6,781.6,"BDBBDABABEEDBBBEBBAAAACCACDAEEBBBDDCDACDCEAAA","DDDECADEEABDBCDDEEDECBBADAEDBDBCABCBDCBCCECEA","99999EDBECBDAECADBCEDDCEBADECCABBEAEBDBACEAEADADCE","ECBCEBBCEDDAEBBDDDABDCCDBABDBEACCAEAECBEBCEBE",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1140",17,"F",2,1,"MG",476.3,464.9,500.9,507.8,"BDAECADCDBEAEBDBCDEDBAEBDAEBAEABDBDACEEDABCDA","BECAEADEDACBBCBADCAEDBBADDCECBDDCEABEADCECDBA","99999EDAEBBAAECACCCDCDBACDAEABDEBCCDBDBECAEBADEDBE","EDAABCDCBEDBEDBCECACEADDBEACCCBCBBCBCEAAECEBA",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1141",25,"F",1,NA,"SP",615.7,645,619.6,586.7,"CECBDEAABBEBABBBDBAEECEEAAEDABBCDACCDDEDCEBDC","CDCEBADBEABBBEDAEEBECDBABDEEADBBABCCDCBDCCCCD","DBCDE99999BDDEDABECECDBEBAEEDDABBAAEADBCCABAEEDDCB","EACCEEBCBBDCACCEACACDCEADCEDBADDBBEBCEBECEEAC",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1142",17,"M",1,NA,"RJ",588.6,649.5,519,510.8,"CEEECADCDBEABEBDCBDCBABCACBADCDBCABCBEADCECDE","CDAECADEEAAEBEDAE..ECBBDDAEDBEBEADCAACBDCCCBA","99999ECBBDBDAACDECCECEDEEEEDBBEBAEAEADBAEAAEEAADCB","EBAACCAEBDDCBCBCCEAACBCDBEDCBCBDEBDBDEDBAECAB",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1143",27,"M",1,NA,"GO",712.4,669.8,559.2,735.9,"DEEBDABCCBEDCCBBECEEEEEBAAEAAEBADBCCAABDEEAAE","CDBECADEEBDDBEDAECDEDBEABAEDAAEBAECBABBDCCCBC","99999DDBCDBCBEDACDDDCDCECADADCABBBBEDDBCAABEACDBCA","EBBCECBCADCDEDBDDBABDCCECDEDBABBDAEADEBEBEEBD",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
